Company Name,Address,Phone Number,Latitude,Longitude,Google Place ID,Review Summary,Average Rating,Review Texts,Business Website,Business Status
Mosch AG,"Landstrasse 15, 5073 Gipf-Oberfrick, Gipf-Oberfrick, Aargau, Switzerland",+41 62 865 17 00,47.5007683,8.0067092,ChIJB-Uw9uZHkEcRT4jIEF606y0,5 reviews,5.0,"Thank you for your quick support in obtaining the sanitary parts for a washing machine connection to; Very polite and friendly even with small inquiries and orders. Many thanks from the man who wanted a; We have completely rebuilt/renovated our bathroom and the adjacent bedroom. The planning, coordinati; Absolutely deserved 5 stars⭐⭐⭐⭐⭐
Top quality, I am extremely satisfied and overjoyed with the work. ; Again at any time, all work is carried out very cleanly and conscientiously",http://www.moesch.ag/,OPERATIONAL
Binder & Co. AG,"Rittmeyerstrasse 15, 9014 St. Gallen, St. Gallen, St. Gallen, Switzerland",+41 71 274 20 40,47.4098327,9.335642499999999,ChIJQ6On5CbgmkcRCnjMOY6DbVM,5 reviews,4.2,"Fast, great expertise, warm, very professional and even more.
In an emergency situation, I was helpe; Best advice and best service",No website available,OPERATIONAL
A. Lehmann Elektro AG,"Tellstrasse 4 9200 Gossau SG, Gossau, St. Gallen, Switzerland",+41 71 388 11 22,47.4160255,9.2484631,ChIJlTKqHczgmkcRzJRAyFN1N4I,5 reviews,5.0,"Thanks to A. Lehmann Elektro AG and their professional IT service, our office can be reached and ava; I have been working with Lehmann Elektro AG for several years now and have always been satisfied. Wh; Thanks to the electronics company Lehmann for the fair prices for charging my electric car!

Even th; Fast and competent help on the phone and professional resolution of our electrical problem. Thank yo; Many thanks Mr. Senn for the service and the competent advice, we can only recommend you.",https://lehmann.ch/,OPERATIONAL
Cooperative Solaireco,"Rue du Valentin 64 1004 Lausanne, Lausanne, Vaud, Switzerland",+41 79 7802109,46.528014,6.6311873,ChIJJf6YHpgvjEcRGjzr1JSCPZE,No reviews,0.0,,https://www.cellios.ch/,OPERATIONAL
Asetis Energie GmbH,"Chemin Es Vignettes 6, 2088 Cressier, Boudry, Neuchatel, Switzerland",+41 76 343 11 99,47.0536699,7.040781099999999,ChIJpb6lqxYNjkcRknhfd64ktGs,No reviews,0.0,,http://asetisenergie.ch/,OPERATIONAL
Furrer Solartechnik GmbH,"Langackerstrasse 5, CH 6330 Cham ZG, Cham, Zug, Switzerland",+41 41 780 25 07,47.1983792,8.4529047,ChIJZcNm7MIAkEcRzZCxbwDw1RQ,5 reviews,4.2,"We installed a PV system on our house through this company 3 years ago. We are very satisfied with t; Always try to clean existing systems, although this is unnecessary, preferably with a ""Skyworker"". T; I contacted Furrer Solartechnik GmbH for maintenance work. I received very good advice and subsequen; Thank you for your competent advice!; Great team 👍",http://www.furrer-solartechnik.ch/,OPERATIONAL
Helvetic PV GmbH,"Konstanzerstr. 27 CH-8280 Kreuzlingen, Kreuzlingen, Thurgau, Switzerland",+41 71 6800980,47.65189849999999,9.1662689,ChIJ-Zf4e-D2mkcR_V0PH2FqhOU,5 reviews,3.4,"Apparently the company is very overloaded. 2 appointments were scheduled, delay of 30 minutes and 2.; Advice, explanations, installation and service are top notch. Highly recommended.; I can only recommend the company, was very competently advised by Mr. Moser, and also very well look; The whole company was totally overwhelmed. Made an appointment and simply didn't show up. Then I cal; Friendly and patient advice. Especially for a 'beginner' in terms of PV, enough time is taken to dis",http://www.helvetic-pv.ch/,OPERATIONAL
Aventron AG,"Weidenstrasse 27 4142 Munchenstein, Munchenstein, Basel-Landschaft, Switzerland",+41 58 680 22 88,47.5142211,7.616789199999999,ChIJCY_vZf-3kUcRTtoQdPgYR2U,No reviews,0.0,,http://aventron.com/fr/contact/general-contact-form/,OPERATIONAL
Ackermann AG,"Channelmattstrasse 11, 3186 Dudingen, Dudingen, Fribourg, Switzerland",+41 26 492 55 88,46.8457176,7.194709,ChIJYSyxas9rjkcRk4IFHdShkVM,5 reviews,5.0,My son completed an apprenticeship as a plumber with this company and I can only say good things. Th; We had a PV system installed by Ackermann AG. We are very satisfied from A-Z. The project management; Good job! We had the plumbing work done by Ackermann and were very satisfied.; After two apprenticeships at AckermannAG I can say that it is a top training company with good suppo; Competent employees & bosses,https://www.ackermannag.ch/,OPERATIONAL
De Boni Elektro AG,"Durntnerstrasse 3, 8340 Hinwil, Hinwil, Zurich, Switzerland",+41 44 938 38 38,47.30191869999999,8.8437836,ChIJ1XRiK6e5mkcRpKJq7e4yGR0,5 reviews,4.6,"Top Service!; top service. Very friendly, helpful and with good advice. But the most important thing: everything w; Good electrical company
Prices are reasonable or rather high depending on the work
Quality is usuall; Top service, as always; Fast and professional repair of my electric stove.",http://www.debonielektro.ch/,OPERATIONAL
Kunz-Solartech GmbH,"Pfistergasse 40-42, 4800 Zofingen, Zofingen, Aargau, Switzerland",+41 62 752 53 07,47.2872189,7.9452232,ChIJzcO8koMlkEcRmM0Yvu8Dpig,5 reviews,5.0,"For the second time, we implemented a PV in-roof system with Kunz Solartech GmbH. The connections to; We had a PV system installed by Kunz. The order was carried out as planned and quickly. Despite all ; From the offer to the handover of the PV system, everything was perfect. Carefree package. Very clea; Very knowledgeable and careful company!
I would build my rig over you again. My construction situati; Top company, great advice, great work. My thanks especially to the experienced fitters who did a gre",http://kunz-solartech.ch/,OPERATIONAL
Eco-Optimum,"Strada Nova 3, 6822 Arogno, Arogno, Ticino, Switzerland",+41 079 4099 718,45.9582951,8.9849453,ChIJlegI2ZMuhEcRi5gbuMqc-jc,1 reviews,5.0,"Excellent company, GREAT man, great professional. I learned the secrets of PV from the engineer with",https://www.eco-optimum.ch/,OPERATIONAL
Baud SA,"Case postale 147 Tourbillon 100 CH-1951 Sion, Sion, Valais, Switzerland",+41 27 329 26 26,46.2323598,7.3690226,ChIJt03J9yjcjkcRaksY80XE9EY,5 reviews,4.2,"Very satisfactory service and deadlines respected, I highly recommend; I recommend the baud electricity company for all your work ⭐️⭐️⭐️⭐️⭐️; The best company in the region; Very good performance
I recommend this company
nk; No customer follow-up for more than a week for 2 fuses! And still no news",https://www.baudsa.ch/,OPERATIONAL
CCT Solar AG,"Sagereistrasse 6, 8152 Glattbrugg, Glattbrugg, Zurich, Switzerland",+41 44 880 35 30,47.4309011,8.5607083,ChIJXV6exAmgmkcR3SDO4f8AIOY,No reviews,0.0,,No website available,OPERATIONAL
Solventure AG,"Hammergut 9, CH-6330 Cham, Cham, Zug, Switzerland",+41 56 210 18 17,47.1880798,8.4527884,ChIJZXGPZDAVkEcRkLpIpUHkIfo,No reviews,0.0,,No website available,OPERATIONAL
Von Arx Systems AG,"Guterstrasse 6, 4622 Egerkingen, Egerkingen, Solothurn, Switzerland",+41 62 398 40 47,47.3151527,7.7983595,ChIJmQzYCgktkEcRNfrB5yGpL0M,3 reviews,5.0,"We had various technical questions which the company answered very quickly, very professionally and ; Great company great people",http://www.vonarxsystems.ch/,OPERATIONAL
Elektro Zurcher AG,"Hintere Gasse 10, 3132 Riggisberg, Riggisberg, Bern, Switzerland",+41 31 809 02 18,46.8102706,7.476507199999999,ChIJFZIf99VOjkcRfz0ExA3MIhw,5 reviews,5.0,"Tip top; Super friendly service and fast, competent advice!; Very friendly and competent service; Very good operation.; Excellent",http://www.elektrozuercherag.ch/,OPERATIONAL
Winasolar,"Holzstrasse 1, 6436 Muotathal Sz, Muotathal, Schwyz, Switzerland",+41 61 55 616 64,46.9741753,8.759022,ChIJVZGnY4pIhUcR5l4gn_BgrKo,No reviews,0.0,,http://winasolar.com/,OPERATIONAL
Brandle Gebaudehullen AG,"Pumpwerkstrasse 6a, CH-8370 Sirnach, Sirnach, Thurgau, Switzerland",+41 71 969 38 40,47.4649761,8.988587599999999,ChIJ8zJMbBbrmkcRSiZ0Rlgh118,5 reviews,4.8,"Mr. René Riedel is an absolutely competent and reliable project manager who gave us excellent advice; Covering our seating area. Once again a BIG thank you for the flawless handling from A to Z. “Though; Installation of photovoltaics and battery storage.
I would like to thank you very much for this extr; We found the whole team to be absolutely competent, professional and courteous, from project plannin; Despite the currently very difficult situation, our PV system was delivered within the promised peri",https://braendle-gebaeudehuellen.digitalone.site/,OPERATIONAL
Maugweiler Sanitar AG,"Tobelackerstrasse 4, CH-8212 Neuhausen am Rheinfall, Neuhausen am Rheinfall, Schaffhausen, Switzerland",+41 52 675 51 00,47.6758692,8.6035103,ChIJBZGreMt4kEcRUhu1BzEBUOQ,5 reviews,4.0,very good,No website available,OPERATIONAL
PVT-Schweiz GmbH,"Hornbachstrasse 6, 8594 Guttingen, Guttingen, Thurgau, Switzerland",+41 71 690 01 12,47.6064023,9.292197,ChIJjSykYu37mkcRBSpAmAW5-lY,2 reviews,5.0,Thank you for the great work! Done on time and clean. We look forward to many productive hours of su; 👍 Great products💪,https://pvt-schweiz.ch/,OPERATIONAL
Pedrioli SA,"via de Passetto 8, 6600 Locarno, Locarno, Ticino, Switzerland",+41 91 751 49 65,46.167932,8.7809204,ChIJub0_FTvIhUcR0UBOVbXqZ9w,5 reviews,4.2,Offered very fair prices.; Great prices and good service,https://www.etavis.ch/standorte/tessin/locarno/,OPERATIONAL
Allenbach Holzbau und Solartechnik AG,"Hauptstrasse 220, 3714 Frutigen, Frutigen, Bern, Switzerland",+41 33 672 20 80,46.601521,7.658257,ChIJlZbQ44apj0cR52Ueb6ZstYw,5 reviews,5.0,"Everything Karin puts her hands on succeeds. She is an authentic person and the way she explains imp; Working with Karin Allenbach is absolutely professional, efficient and recommended. During a meeting; Our cooperation with the company Allenbach Holzbau und Solartechnik AG has existed for several years; A carport, a terrace extension, a roof renovation, ... we have already placed a number of orders wit; Allenbach Solartechnik installs PV systems for house roofs. They measure the roof area with a drone ",http://www.solarholzbauer.ch/,OPERATIONAL
Wyder AG,"Moosbrunneli 3, 5643 Sins, Sins, Aargau, Switzerland",+41 41 444 06 06,47.19147539999999,8.3841892,ChIJJfSYDtoDkEcRIyF2V6224IE,5 reviews,4.8,Very innovative company!,https://wyder.digitalone.site/,OPERATIONAL
Brunner + Imboden AG,"Im Schoren 20, Postfach 3604 Thun, Thun, Bern, Switzerland",+41 33 225 35 45,46.7279151,7.6184588,ChIJ6U4FYcOyj0cRdSxP6XLWnSk,5 reviews,5.0,"Super on-call service, fast, friendly, competent 👍; Competent staff, professional working methods and locally rooted. Always top.; Every year a magnificent exhibition with pretty decorations; Top electrical company!",http://www.brunnerimboden.ch/,OPERATIONAL
Weber Spenglerei AG,"Fahrbachweg 6, CH-5444 Kunten, Kunten, Aargau, Switzerland",+41 79 661 69 58,47.3886238,8.3327902,ChIJmd1pjmsMkEcRguZ2-1TE3rQ,4 reviews,4.75,Top Untenehmung,http://www.weber-spenglerei-ag.ch/,OPERATIONAL
GTS Solar SA,"Chemin de Sous-Mont 1, CH-1008 Prilly, Prilly, Vaud, Switzerland",+41 21 691 47 37,46.53591609999999,6.610071899999999,ChIJ2RIH0MIxjEcRYJFl2EfeGnQ,5 reviews,3.8,"Our electrical installation has now been broken for 15 months.

I wrote several emails, made several; Very slow to respond. Victim of their success? First contact not pleasant.; Quality work on time. Turnkey handling of the file with administrative procedures. Highly efficient ; We received very good advice and the work carried out was of high quality.; Professional company with an excellent quality of work as well as a serious and welcoming staff!",https://www.gts-solar.ch/,OPERATIONAL
Kohle Bedachungen,"Via Santeri 77 A 7130 Ilanz, Ilanz, Grisons, Switzerland",+41 81 925 3318,46.7716203,9.1924571,ChIJ99ovFCTehEcR9BekHd3TKpY,5 reviews,4.8,"Very good, reliable craftsmanship!; Company specialized in a wide range of insulation, plumbing, repair, roofing and much more highly sp; Tip top... I can only recommend :)",http://www.koehle.ch/,OPERATIONAL
Electro-Sol SA,"Rue des Artisans 2 – CP 34 CH-1148 L'Isle VD, L'Isle, Vaud, Switzerland",+ 41 21 864 40 12,46.6600746,6.299623,ChIJ7_bnfOFKjEcRb47FPxJHxUY,5 reviews,4.4,"Very capable, passionate, and professional people in their profession. They are not the cheapest, bu; Good material. The set seems to work well and the assembly is precise.

Big problem on the administr; Very professional",http://www.electrosol.ch/,OPERATIONAL
Willi Haustechnik AG,"Industriestrasse 19, 7000 Chur, Chur, Grisons, Switzerland",+41 81 286 99 44,46.85819859999999,9.5080121,ChIJL8JklAfHhEcRqNO6y75vFGU,5 reviews,2.6,"I wanted to have washmachine in my bathroom, but I had limited space so need to make long hose comme; Good work; Perfect I'm satisfied; Drainage in the kitchen is blocked, I call Willi Haustechnik: Although I say exactly that we have al; Not very committed and not very qualified employees! Very sad, the first impression!

Example: In a ",https://www.willihaustechnik.ch/,OPERATIONAL
Hochner.ch AG,"Dorfstrasse 1 CH-9425 Thal, Thal, St. Gallen, Switzerland",+41 71 888 08 63,47.4648645,9.568419,ChIJbeGxn5MQm0cRcwGEWNiimlg,1 reviews,5.0,"From the perspective of a professional driver, everything is fine. Nice staff. . There's no room for",https://www.hoechner.ch/,OPERATIONAL
O. Kohler AG,"Bruhlmattenstrasse 18, 5525 Fischbach-Goslikon, Fischbach-Goslikon, Aargau, Switzerland",+41 56 622 94 36,47.37385769999999,8.3072505,ChIJI6mwT5sRkEcRuC2h5h3Sszo,1 reviews,5.0,Very versatile and innovative electrical engineering and mechanical engineering company with a very ,http://www.kohler-ag.ch/,OPERATIONAL
Soltermann Solar GmbH,"Bahnhofstrasse 13, 3312 Fraubrunnen, Fraubrunnen, Bern, Switzerland",+41 79 263 71 37,47.08656999999999,7.522637299999999,ChIJHa3NqHUvjkcRP0flHTXPPR8,No reviews,0.0,,http://www.soltermann-solar.ch/,OPERATIONAL
Elektro Nottwil AG,"Kantonsstrasse 29, 6207 Nottwil, Nottwil, Luzern, Switzerland",+41 41 939 30 30,47.1377906,8.1308493,ChIJgUDquUvgj0cR9Cess1ArdFw,5 reviews,3.6,"Thank you for the trial apprenticeship that my student was able to complete with you. He really like; I had problems with my switch in the living room, my concern was quickly and easily resolved by the ; Poorly prepared and very expensive. I don't recommend it.; Arrogant, I can only advise against it",http://www.elektro-nottwil.ch/,OPERATIONAL
Amaudruz Energies SA,"Av. de l’Eglise-Anglaise 6, 1006 Lausanne, Lausanne, Vaud, Switzerland",+41 21 613 13 04,46.5140731,6.6305442,ChIJGUf1us0vjEcRoxTBMI3KCMY,4 reviews,5.0,,http://www.amaudruz.ch/,OPERATIONAL
Gmur Dach+Wand GmbH,"Rorschacherstrasse 412, CH-9402 Morschwil, Morschwil, St. Gallen, Switzerland",+41 71 870 01 66,47.4649769,9.438926499999999,ChIJ6e58uBAcm0cRwvca7QXjKWs,No reviews,0.0,,http://www.gh-gmuer.ch/kontakt.html,OPERATIONAL
Werner Altherr GmbH,"Furt 2022, 9107 Urnasch, Urnasch, Appenzell Ausserrhoden, Switzerland",+41 71 364 10 28,47.3281852,9.2948595,ChIJCVJS4WrfmkcRNw7jHsGyhHc,5 reviews,4.2,"Really Beautiful place Really beautiful Must come during the summer to see like this. Other pages ha; Great team, reliable, and professional!; The company approached me as the client about facade renovation and the initial contact was pleasant; I think it's a good company # Gebrüder Nater AG in Hauptwil; Super Firm :)",https://www.altherrag.ch/,OPERATIONAL
P. Gugler AG - SolSystems,"Oberlandstrasse 19, 1734 Tentlingen, Tentlingen, Fribourg, Switzerland",+41 26 418 11 56,46.7662762,7.201806100000001,ChIJy2Keh25ojkcRo5zaIt3xz30,5 reviews,4.8,"Very nice keep up the good work !!😊; Always well received upon delivery 🚚🚚🚚🚚; Very good work, competent skilled workers!; Perfect garage for vacuum truck rep.; very nice advice",http://www.guglerag.ch/,OPERATIONAL
Alenergy Invest AG,"Industriestrasse 35, 8625 Gossau ZH, Gossau, Zurich, Switzerland",+41 44 936 65 56,47.3035422,8.749956,ChIJQQXvD-W6mkcRNMgOg2bs9jg,1 reviews,5.0,"Top reputable company that always responds to all customer requests. Uncomplicated, fast and reliabl",https://alenergy.ch/,OPERATIONAL
ElectroSolar SA,"Rue de la Chapelle 20, CH-1958 Uvrier, Uvrier, Valais, Switzerland",+41 27 205 88 11,46.250574,7.4157119,ChIJb0mclU7ejkcRnCfON-7wFcU,2 reviews,5.0,"Great service, I recommend the company who did a great job, in every sense of the word.",http://www.electrosolar.ch/,OPERATIONAL
Solarsys GmbH,"Gheistrasse 36, 8634 Hombrechtikon, Adliswil, Zurich, Switzerland",+41 55 264 20 65,47.2533213,8.7482224,ChIJ188jEWCwmkcRUxmGcZhYYnQ,No reviews,0.0,,https://yellow.local.ch/d/SYepjc4ArvmC61fX1XHwmw,OPERATIONAL
BS Strohmeier AG,"Industriestrasse 5, 8620 Wetzikon, Wetzikon, Zurich, Switzerland",+41 44 970 38 00,47.33412209999999,8.7974117,ChIJHR7QO5O7mkcRoJ-Lsuy1zq0,5 reviews,4.8,"Great job, thank you. keep it up.; Pleasant cooperation and competent people. Keep it up.; Very friendly and attentive; Top roofer!",http://www.strohmeier-ag.ch/,OPERATIONAL
Schar Elektrische Anlagen AG,"Dorfstrasse 13 2545 Selzach, Selzach, Solothurn, Switzerland",+41 32 641 14 74,47.2042983,7.455257899999999,ChIJ-5rw2FgnjkcRj78dWXj4s4c,5 reviews,5.0,"Great like last time
Quickly received an appointment, clean and very good work; As always, TOP commitment and very good work can only recommend; 👍👍👍 Highly recommended. Kind regards from TCS Camping Solothurn; Very friendly service, extreme expertise, anytime again",https://yellow.local.ch/d/cmwsCczR79RP5dklZ4wFYw,OPERATIONAL
Climalux Sagl,"Via Sceresa 6a, Mezzovico 6805, Agno, Ticino, Switzerland",+41 916063159,46.09830710000001,8.9308409,ChIJLUsXsy4thEcRVdNqUCzOOz4,5 reviews,4.2,"Called to check and fine-tune if necessary, not very customer oriented work partially done, do not s; Very professional, fast and precise installation, without making any mess. They respected the promis; Competence, fast and clean installation, kindness. We are very satisfied. Thanks so much for everyth; Professional and precise service. Educated collaborators. The installation went without any problems; Positive experience, installed air conditioner without external element. Excellent air conditioning ",http://www.climalux.ch/,OPERATIONAL
